,ds,y,yhat
240,2019-05-11 00:00:00,-2525.0,-1032.2584091918495
241,2019-05-11 01:00:00,-2717.0,-1189.9813212563572
242,2019-05-11 02:00:00,-3435.0,-1524.0844975734312
243,2019-05-11 03:00:00,-3521.0,-1869.3911390282656
244,2019-05-11 04:00:00,-3387.0,-2057.7723802285836
245,2019-05-11 05:00:00,-3389.0,-2030.8820670636135
246,2019-05-11 06:00:00,-3271.0,-1856.7173188773909
247,2019-05-11 07:00:00,-3424.0,-1646.2320579550083
248,2019-05-11 08:00:00,-3455.0,-1457.0238311072658
249,2019-05-11 09:00:00,-3241.0,-1274.300818341527
250,2019-05-11 11:00:00,-3061.0,-898.659125381366
251,2019-05-11 12:00:00,-2647.0,-836.9491243664392
252,2019-05-11 13:00:00,-2646.0,-955.709229347227
253,2019-05-11 14:00:00,-2962.0,-1218.4226630662777
254,2019-05-11 15:00:00,-3204.0,-1497.6555160717744
255,2019-05-11 16:00:00,-3279.0,-1667.1429645719122
256,2019-05-11 17:00:00,-3256.0,-1689.9263125749837
257,2019-05-11 18:00:00,-2809.0,-1621.8649587096102
258,2019-05-11 19:00:00,-2516.0,-1534.4285012688592
259,2019-05-11 20:00:00,-2268.0,-1440.2318894884681
260,2019-05-11 21:00:00,-1353.0,-1298.8073333968675
261,2019-05-11 22:00:00,-413.0,-1094.4199428830225
262,2019-05-11 23:00:00,507.0,-899.2876288004206
263,2019-05-12 00:00:00,411.0,-845.2800633662514
264,2019-05-12 01:00:00,244.0,-1017.9028754860624
265,2019-05-12 02:00:00,-179.0,-1368.6295677743824
266,2019-05-12 03:00:00,-835.0,-1732.1418285571644
267,2019-05-12 04:00:00,-1223.0,-1940.1506630625745
268,2019-05-12 05:00:00,-1372.0,-1934.1328994187365
269,2019-05-12 06:00:00,-1321.0,-1781.8936890231062
270,2019-05-12 07:00:00,-1335.0,-1594.1821605930304
271,2019-05-12 08:00:00,-696.0,-1428.3805276120297
272,2019-05-12 09:00:00,-600.0,-1269.4735170258266
273,2019-05-12 10:00:00,-972.0,-1094.5325901361905
274,2019-05-12 11:00:00,-801.0,-941.7728666894054
275,2019-05-12 12:00:00,-442.0,-903.723468301776
276,2019-05-12 13:00:00,252.0,-1045.6300065746234
277,2019-05-12 14:00:00,-41.0,-1330.750549615704
278,2019-05-12 15:00:00,-592.0,-1631.4335527249677
279,2019-05-12 16:00:00,-1204.0,-1821.2065748065784
280,2019-05-12 17:00:00,-1931.0,-1862.9157053136566
281,2019-05-12 18:00:00,-1750.0,-1812.2397732186732
282,2019-05-12 19:00:00,-1832.0,-1740.4845243442828
283,2019-05-12 20:00:00,-1865.0,-1660.1196500061624
284,2019-05-12 21:00:00,-1460.0,-1530.5523565159651
285,2019-05-12 22:00:00,-1278.0,-1335.94442609639
286,2019-05-12 23:00:00,-433.0,-1148.4332848092938
287,2019-05-13 00:00:00,-462.0,-1099.8318606582545
288,2019-05-13 01:00:00,-925.0,-1275.613396701322
289,2019-05-13 02:00:00,-1459.0,-1627.2436984902151
290,2019-05-13 03:00:00,-2147.0,-1989.4214853776034
291,2019-05-13 04:00:00,-2560.0,-2193.8992691831704
292,2019-05-13 05:00:00,-2583.0,-2182.2193196955477
293,2019-05-13 06:00:00,-3340.0,-2022.2753426442514
294,2019-05-13 07:00:00,-3224.0,-1824.9270400552693
295,2019-05-13 08:00:00,-2352.0,-1647.687866117964
296,2019-05-13 09:00:00,-1646.0,-1475.6928628150742
297,2019-05-13 10:00:00,-2036.0,-1286.1810661698764
298,2019-05-13 11:00:00,-2294.0,-1117.5504161221447
299,2019-05-13 12:00:00,-2301.0,-1062.5259107982777
300,2019-05-13 13:00:00,-2688.0,-1186.5597575134527
301,2019-05-13 14:00:00,-3120.0,-1453.1248826198796
302,2019-05-13 15:00:00,-3413.0,-1734.790315787377
303,2019-05-13 16:00:00,-3768.0,-1905.3073017843112
304,2019-05-13 17:00:00,-4204.0,-1927.746095513216
305,2019-05-13 18:00:00,-4000.0,-1858.0075444350598
306,2019-05-13 19:00:00,-4105.0,-1767.6146761697878
307,2019-05-13 20:00:00,-4235.0,-1669.247205577461
308,2019-05-13 21:00:00,-4048.0,-1522.5126814588978
309,2019-05-13 22:00:00,-2980.0,-1311.761252316
310,2019-05-13 23:00:00,-2220.0,-1109.3045944973653
311,2019-05-14 00:00:00,-2826.0,-1047.11381129229
312,2019-05-14 01:00:00,-3570.0,-1210.802491076624
313,2019-05-14 02:00:00,-3700.0,-1551.9574245235785
314,2019-05-14 03:00:00,-3983.0,-1905.3776682472176
315,2019-05-14 04:00:00,-4385.0,-2102.8943931677704
316,2019-05-14 05:00:00,-4299.0,-2086.106088680744
317,2019-05-14 06:00:00,-4476.0,-1922.9397564843573
318,2019-05-14 07:00:00,-3937.0,-1724.2652687845941
319,2019-05-14 08:00:00,-3416.0,-1547.5832052289218
320,2019-05-14 09:00:00,-3097.0,-1377.993050644519
321,2019-05-14 10:00:00,-3302.0,-1192.6762386728778
322,2019-05-14 11:00:00,-3481.0,-1029.951965234963
323,2019-05-14 12:00:00,-3318.0,-982.4465000891839
324,2019-05-14 13:00:00,-3548.0,-1115.4947335384563
325,2019-05-14 14:00:00,-3651.0,-1392.4353016317393
326,2019-05-14 15:00:00,-4099.0,-1685.687784751697
327,2019-05-14 16:00:00,-4396.0,-1868.8408085688748
328,2019-05-14 17:00:00,-4440.0,-1904.790978208558
329,2019-05-14 18:00:00,-4286.0,-1849.2567216740201
330,2019-05-14 19:00:00,-4243.0,-1773.5722318297044
331,2019-05-14 20:00:00,-4335.0,-1690.224391286321
332,2019-05-14 21:00:00,-4226.0,-1558.6263695275625
333,2019-05-14 22:00:00,-3281.0,-1362.9348410530877
334,2019-05-14 23:00:00,-2617.0,-1175.2713367746703
335,2019-05-15 00:00:00,-2427.0,-1127.422507034553
336,2019-05-15 01:00:00,-2732.0,-1304.8254546522207
