,y,yhat
220,-82.00043,484.72876
221,1836.0004,362.2402
222,-230.00009,-978.28754
223,-2211.0002,769.9408
224,980.9999,2040.0715
225,3450.9998,4592.825
226,4585.0,6650.7207
227,6264.0005,8964.515
228,7634.0,10121.846
229,7859.9995,11007.636
230,7737.999,10646.107
231,7551.0,9268.233
232,5516.0,7442.1167
233,2877.9998,5985.137
234,-1654.9998,3722.4644
235,-4278.0,2225.793
236,-5202.0,2176.2642
237,-4927.0,2429.3516
238,-5149.0,4538.6216
239,-3080.9998,7002.577
240,4868.999,4324.4697
241,4848.0,4482.952
242,4801.0005,4144.7188
243,3674.999,3805.342
244,3289.9998,2857.5493
245,3199.9998,2760.1807
246,3595.0,3438.2986
247,2840.9995,4563.813
248,4808.0005,4383.873
249,5440.0005,5699.026
250,6029.0,7093.018
251,6951.9995,7824.752
252,7037.0,8436.886
253,9008.0,8083.815
254,9207.001,7539.3203
255,8505.0,7546.163
256,6322.0,5238.369
257,4786.9995,4066.7578
258,3804.0,2980.255
259,2542.0,2291.5923
260,2564.0005,3367.29
261,2680.0002,3531.2502
262,2662.9998,4585.7896
263,3818.0007,6141.3164
264,2197.9998,3466.562
265,1943.9996,3239.799
266,1239.9996,2658.1248
267,-70.999825,1637.4122
268,-156.00026,993.901
269,308.99963,1453.533
270,-2044.0001,-274.4593
271,-3796.9998,-1251.751
272,-2027.0004,221.99948
273,2673.0,2508.345
274,5219.999,3953.8374
275,5370.001,4358.214
276,5477.9995,5984.2397
277,5279.999,5894.9106
278,4501.0,5717.0205
279,4648.9995,4574.765
280,3665.9998,3406.8877
281,2415.0005,742.31134
282,-46.00037,-1208.1212
283,-3062.9998,-2711.4768
284,-3920.0,-2030.0199
285,-4408.0005,-1408.8029
286,-2435.9995,824.8509
287,371.99973,2283.2844
288,1575.0,1769.2142
289,215.00006,1334.0001
290,-186.99973,1198.1412
291,-806.0002,-87.476395
292,-1802.0,-832.4062
293,-1134.9995,-484.21533
294,-4505.9995,-1835.7799
295,-5767.0,-2917.67
296,-4011.9998,-1412.9988
297,514.00024,542.4848
298,1928.0002,1695.5676
299,1890.0005,1998.1511
300,2256.9995,3613.4658
301,1961.0002,3600.2087
302,2116.9998,3512.7969
303,1039.9996,2283.8208
304,908.0003,1348.5735
305,1138.0004,-1315.5469
306,-484.99963,-2856.951
307,-3937.0007,-4184.2104
308,-5146.0,-3532.7427
309,-5051.0,-3213.3398
310,-2337.0002,-1016.3289
311,179.0,344.54025
312,1320.9999,2098.1914
313,589.00037,1693.4236
314,-771.00037,1395.745
315,-2566.0,889.6949
316,-3192.0,-334.578
317,-2468.0002,-210.90681
318,-3902.9993,-1428.3733
319,-4966.0,-2146.8538
320,-2948.0002,-490.7146
321,965.9998,1550.7335
322,2247.0002,3054.4026
323,3711.9993,3535.207
324,5150.9995,5486.3433
325,4961.0,5234.497
326,3550.9995,5475.1045
327,2373.0005,3963.766
328,1566.0,3226.7139
329,-96.00016,1070.1272
330,-2009.0004,-290.61453
331,-3491.0002,-1283.8915
332,-3978.9998,-837.7166
333,-4069.9993,-102.40295
334,-1289.0001,1899.166
335,1484.9998,3336.24
336,1248.0002,2058.4487
337,923.99976,1404.6229
338,-410.0004,1411.3425
339,-1176.9996,236.07268
340,-2098.0002,-584.9833
341,-1448.9998,-471.53015
342,-2432.0002,-1701.2108
343,-2755.0005,-2750.6426
344,-2871.0002,-1669.4509
345,-2709.9995,-29.083849
346,-2751.9995,1039.249
347,-2644.9998,1325.3994
348,-2468.0002,2856.0447
349,-2197.9998,2362.9248
350,-1257.9998,2806.067
351,-1559.9999,1653.3108
352,-2590.0002,1057.1189
353,-3169.9998,-971.55634
354,-3963.9998,-1471.6268
355,-5132.0,-2394.7432
356,-3783.0,-1364.3153
357,-2754.0002,-490.35165
358,-1320.9999,1314.4509
359,938.00037,2424.5837
360,-185.00002,292.06274
361,-655.9999,-312.3183
362,-1924.0,41.47956
363,-3485.0002,-1984.0939
364,-4398.0,-2432.3525
365,-3792.0,-1952.8022
366,-5514.0,-3462.1943
367,-5613.0,-4601.763
368,-4432.0005,-2867.7666
369,-2101.0002,-1334.9075
370,76.99983,-731.00006
371,813.9999,-528.28326
372,2137.9998,878.16315
373,2769.9995,1091.6681
374,2864.9995,1130.8877
375,1311.0004,-182.0965
376,-529.0003,-790.56635
377,-2868.9998,-3464.6843
378,-5493.0,-4429.9434
379,-7799.0,-5578.2344
380,-7632.9995,-5078.225
381,-5357.0,-5018.7095
382,-2590.9995,-3107.2766
383,-141.00023,-1966.1178
384,666.00024,-879.0245
385,822.9999,-1184.8604
386,490.99963,-1206.8429
387,-269.00015,-2134.9138
388,-902.99976,-2994.0422
389,142.99994,-2925.7166
390,469.9996,-3496.0415
391,1562.9999,-3513.908
392,3428.0,-2057.5908
393,5681.9995,-160.03596
394,7023.9995,834.7883
395,8787.0,2078.7998
396,9873.0,3186.417
397,9827.999,3156.9072
398,8611.001,3489.0093
399,6634.0005,2239.9805
400,5793.9995,645.0825
401,4017.9998,-1552.3251
402,460.99957,-3237.379
403,-1850.0001,-4084.037
404,-2361.0005,-3612.2246
405,-1377.9999,-3117.9373
406,398.9998,-1695.1931
407,556.0003,407.28366
408,1048.0002,116.49385
409,1570.0002,-83.623924
410,828.9999,-217.04138
411,-771.9998,-948.34064
412,-2232.9995,-1889.2498
413,-2379.0005,-1780.5353
414,-2439.0005,-2197.0386
415,-687.9997,-1914.0854
416,1308.9998,-689.2974
417,3753.9995,1516.3728
418,4654.001,2652.1133
419,5925.9995,4145.863
420,7832.0005,5225.4375
421,8117.0,5215.7534
422,7091.0,5083.9478
423,5315.999,3733.542
424,4051.0007,2074.5933
425,2927.0002,4.768671
426,2119.0002,-2164.158
427,-88.00044,-3167.2476
428,-398.00037,-3106.2878
429,-831.9999,-2612.0254
430,-1191.0002,-1191.7677
431,818.0002,858.56177
432,2069.0005,36.231102
433,525.0,-650.28937
434,-2070.0,-590.80005
435,-3505.0,-2103.1946
436,-3214.9998,-2867.6685
437,-2459.9998,-3002.9766
438,-6301.0,-4196.5635
439,-5083.0,-4775.259
440,-5138.0,-3832.5571
441,-4433.9995,-1706.7877
442,-4181.0005,-1306.1353
443,-3777.9995,-1260.3429
444,-3026.9998,-29.574259
445,-3477.0005,186.5642
446,-2591.9998,629.5425
447,-3923.0,-609.2613
448,-2677.9998,-984.98334
449,-1391.9996,-2821.282
450,-2521.0,-3015.9468
451,-2558.9998,-3528.3625
452,-2590.9995,-2057.0527
453,-1433.0004,-1498.3037
454,1325.0001,341.07904
455,2905.0007,1140.1365
456,878.00024,2507.9023
457,-176.0,1567.1135
458,-166.99998,1734.2605
459,-1215.0002,174.73413
460,-2140.0002,-417.33618
461,-1823.0001,-547.9316
462,-2098.0002,-1939.5682
463,-2591.9998,-2672.4512
464,-3169.0002,-1575.1938
465,-2737.9998,393.9452
466,-3181.9998,852.52106
467,-3575.0002,1518.7222
468,-2677.0002,2836.453
469,-2682.0,2605.4746
470,-2578.9995,3409.9824
471,-1958.9998,2343.6812
472,-1033.0002,1380.1077
473,-1214.0,118.62014
474,-2097.0,301.86566
475,-1782.0002,354.84775
476,-553.0003,2350.4866
477,397.00006,3053.8467
478,2840.001,4918.1216
479,5255.999,5986.079
480,5153.0005,4493.316
481,3777.9995,3598.1833
482,3232.0002,3754.35
483,2462.0002,1436.8794
484,1800.9998,1416.5582
485,1752.0002,2388.9822
486,1313.0001,2.3980565
487,833.0002,-1488.7045
488,889.0,-28.867855
489,-224.00008,1559.6034
490,-475.00018,2418.8955
491,242.0001,2452.146
492,2267.0,3931.6628
493,3190.0002,3673.202
494,4541.9995,3029.2075
495,4813.0005,2057.9238
496,4240.0,978.4044
497,2298.0002,-2142.6958
498,-528.0,-3329.9648
499,-3921.9998,-4234.799
500,-5820.0,-3537.235
501,-6359.0,-3354.0842
502,-4503.0005,-938.12695
503,-3878.9993,-27.34174
504,-4173.0,-496.41895
505,-6695.0,-79.00662
506,-7709.0,-552.75244
507,-8118.0,-2422.609
508,-8690.0,-2674.6536
509,-7688.0,-1917.7512
510,-7769.0,-3441.7607
511,-7021.0,-3932.3728
512,-3820.9998,-2000.3164
513,-306.9999,717.3296
514,2229.0002,1478.6218
515,4167.0,2647.6023
516,5293.001,3787.5615
517,4104.0005,3571.7737
518,2677.9998,3734.082
519,1596.0,2403.1147
520,-640.9999,192.83862
521,-3455.0,-2666.5017
522,-7253.0,-5459.047
523,-10229.0,-6980.906
524,-11260.0,-6075.495
525,-10876.0,-5938.4717
526,-8870.0,-4529.9863
527,-7288.0,-1733.1841
528,-6932.0,-1415.5482
529,-7620.9995,-1320.9539
530,-7306.0,-1974.7672
531,-8014.9995,-2070.4062
532,-7885.0,-3060.0317
533,-6739.0,-2888.109
534,-7891.0,-3408.9502
535,-6733.0,-2967.204
536,-4717.0,-1285.198
537,-1156.9999,1320.7174
538,1168.9999,2089.2827
539,1636.9998,3938.2595
540,3906.0002,4847.57
541,4529.9995,5167.146
542,4718.0005,5436.1743
543,2238.0002,3682.1833
544,589.9998,2087.9397
545,-1409.0002,609.9482
546,-3897.9998,-1839.5146
547,-7105.0,-2838.2905
548,-7325.0,-3505.053
549,-7094.0,-2748.0232
550,-6211.0,-1861.2733
551,-4331.0,718.8557
552,-4469.9995,-1887.405
553,-4252.0005,-1751.4745
554,-4260.0,-1830.9714
555,-4541.9995,-3076.2576
556,-5163.0,-3742.0232
557,-5520.0,-3753.1328
558,-5079.0,-4096.7266
559,-4406.0,-4564.7896
560,-3503.9995,-3008.2783
561,-1162.0005,-1183.6051
562,582.00006,-625.22
563,1248.9998,528.3045
564,2445.0005,1341.6724
565,2441.0002,1425.2396
566,1794.9998,1814.8605
567,749.00006,639.90753
568,-332.00024,-622.24744
569,-1653.0001,-2905.708
570,-4367.0,-4615.269
571,-6126.0,-5761.8228
572,-5696.0,-5314.125
573,-6103.0,-5206.1294
574,-4878.0,-3861.966
575,-3611.9998,-1647.0753
576,-3948.0002,196.85043
577,-3000.0005,-55.364212
578,-2707.9998,101.14505
579,-2910.0005,701.8755
580,-2727.0,-477.51776
581,-1585.9996,-69.44804
582,368.99973,-404.59348
583,1472.0004,437.95114
584,3870.0002,1931.3296
585,5701.0,3922.6106
586,6743.9995,4714.969
587,7749.0005,6581.904
588,9998.999,7657.89
589,9174.999,8015.7505
590,8475.0,8224.589
591,7347.0,6354.516
592,7097.0,4941.431
593,5987.0,4099.302
594,4505.9995,2347.7842
595,2616.0,1607.005
596,3007.9993,764.3462
597,2235.0002,1095.7878
598,2983.9993,2579.9875
599,3587.9998,3901.0679
600,3106.0002,4343.792
601,2152.9998,4179.1274
602,878.9997,4049.6606
603,43.000366,1231.8185
604,-395.99976,1713.842
605,-1600.9998,2489.6785
606,-3128.9998,-316.2779
607,-5609.0,-2116.936
608,-5935.0,-23.101543
609,-3524.0002,2431.8638
610,-282.99988,3541.5647
611,1137.0001,3482.457
612,2777.0,5285.202
613,1629.0,4900.984
614,64.99981,4683.0664
615,-427.00012,3100.0303
616,-1707.9996,1702.0128
617,-4489.0,-1931.7208
618,-6599.0,-3757.9563
619,-8004.0,-5602.8203
620,-8047.0005,-4716.49
621,-8138.0,-4705.626
622,-8368.0,-2202.8137
623,-7350.0,-242.35065
624,-7231.0,-1965.6575
625,-7948.9995,-2351.895
626,-8820.0,-2320.56
627,-8915.0,-3611.3457
628,-8979.0,-4476.4883
629,-9125.0,-4766.5767
630,-12056.0,-5667.027
631,-10469.0,-5903.516
632,-9936.0,-4666.9688
633,-8613.0,-2643.4814
634,-7865.0005,-2504.6128
635,-7270.0,-2113.635
636,-7280.0,-1109.275
637,-6419.0,-535.4323
638,-6598.0,87.74196
639,-4672.0,-1307.2161
640,-5193.0,-1600.6208
641,-6115.0,-3419.0347
642,-7422.0,-3965.6392
643,-7397.0,-4512.0483
644,-8177.0,-3524.8713
645,-7802.0,-3220.0154
646,-5878.0,-1622.7672
647,-4362.0,-621.48346
648,-4817.0,-1545.9116
649,-4935.0,-1601.5627
650,-4458.9995,-1582.4146
651,-5073.0,-3907.8672
652,-5879.0,-4206.3965
653,-6893.0,-2969.9924
654,-8291.0,-5028.034
655,-7924.9995,-5932.3096
656,-6778.0,-3698.3494
657,-4980.0,-1978.2886
658,-3900.0002,-2035.2365
659,-3088.0,-1510.9279
660,-1325.9995,-481.74023
661,-1174.0005,-56.211365
662,-1651.9998,-167.56297
663,-2422.0,-1842.0297
664,-3213.0,-2123.738
665,-5143.0,-4761.3594
666,-7929.0,-5868.5576
667,-8601.0,-6451.351
668,-8530.0,-5678.507
669,-8735.0,-5865.246
670,-6356.0,-4072.092
671,-2829.9998,-3203.9956
672,-523.0003,-16.712038
673,1382.9996,-36.609974
674,1629.0,-505.83237
675,1946.0002,-554.8894
676,901.0,-1577.6609
677,1520.0005,-1518.9666
678,3527.9998,-2100.4478
679,5399.0005,-2156.4724
680,6254.9995,-415.2869
681,7731.0005,1935.3077
682,10043.001,2714.259
683,10572.001,4542.75
684,11660.001,5652.1484
685,12138.0,5667.3457
686,11704.0,6332.2686
687,9556.0,4650.237
688,6718.9995,2884.947
689,5063.0,1226.9667
690,3935.0,-1094.4734
691,1164.9995,-2440.8826
692,410.9998,-2577.939
693,-568.99976,-1961.4146
694,359.0003,-380.60938
695,1952.0002,2167.5376
696,2761.0005,685.4697
697,2751.0002,796.87445
698,2185.9998,717.3836
699,472.9996,-1983.3362
700,-183.0003,-2003.8271
701,-1374.9999,-1274.1284
702,-3717.9993,-3030.6282
703,-5021.0,-4259.9663
704,-5334.0,-2095.218
705,-4433.0,-79.86706
706,-2369.9995,565.4323
707,-631.9999,1110.8809
708,514.00024,2468.6545
709,2785.0005,2385.6113
710,2250.0002,2565.4204
711,898.0,1323.0907
712,-836.0002,-79.95469
713,-3578.9998,-3067.6702
714,-5797.0,-4976.6025
715,-7611.0,-6724.9214
716,-8662.0,-5921.622
717,-8290.0,-5930.931
718,-6913.0,-4293.039
719,-5367.0,-2032.6888
720,-5126.0,-1548.4398
721,-4385.0,-1455.1139
722,-3531.0005,-1464.021
723,-3053.9998,-2893.8867
724,-3972.0005,-3350.8162
725,-3617.9998,-3275.1248
726,-2375.0,-3877.1323
727,-1102.0004,-4632.096
728,756.99976,-3017.634
729,3584.0002,-1062.6152
730,4831.0005,-204.28539
731,6190.0,753.99445
732,6860.0005,1771.5131
733,5656.9995,1946.7961
734,4522.0005,2346.7422
735,4093.9995,1201.267
736,3213.0,-204.7395
737,-91.999855,-2584.6013
738,-3390.9998,-4616.225
739,-6652.0,-6078.8955
740,-7123.0,-5341.866
741,-7104.0,-5145.131
742,-6931.0,-3242.4353
743,-5892.0,-1452.1971
744,-5095.0,-954.2326
745,-5308.0,-918.9726
746,-3616.9995,-1300.592
747,-3900.0002,-1387.1229
748,-4422.9995,-2416.03
749,-4791.0,-2454.3777
750,-3560.0002,-2720.831
751,-1308.9998,-2884.1238
752,824.9996,-1356.6901
753,3641.9998,1100.1255
754,5430.001,2270.9683
755,6956.0005,3475.1326
756,8935.0,4526.823
757,10382.999,4678.1445
758,10118.999,4995.6367
759,9054.0,3696.0496
760,7159.0005,2135.4778
761,3581.9998,308.06927
762,-616.9998,-1991.466
763,-2692.9998,-3296.4443
764,-3974.9995,-3246.241
765,-2682.0,-2655.7515
766,-517.9997,-928.8339
767,1939.0,959.22614
