,y,yhat
266,222.0,463.29504
267,56.000008,461.67743
268,83.0,502.0865
269,344.00003,638.7996
270,792.0,799.8661
271,746.0,827.2069
272,1073.0001,847.2658
273,1099.0,873.703
274,1073.0001,889.62933
275,978.99994,926.9733
276,1274.0001,938.4151
277,1332.0,951.813
278,1308.0001,957.85547
279,1457.0,941.5183
280,1627.0002,981.33185
281,1706.9999,953.77637
282,1553.0002,868.17725
283,1629.0002,862.4796
284,1576.0002,971.9956
285,1334.0,932.7046
286,1537.0,859.7899
287,1241.0,787.44867
288,1081.0,986.2934
289,860.0,904.94904
290,788.00006,845.99176
291,684.0,819.84845
292,712.0,829.3271
293,1086.0001,953.50165
294,1196.0,1107.3402
295,1000.99994,1082.6606
296,1230.0,1046.1296
297,1459.0,1063.0656
298,1332.0,1072.4108
299,1291.9999,1135.7834
300,1318.0,1151.9247
301,1241.0,1162.7965
302,1405.0001,1140.1787
303,1370.0,1112.4846
304,1566.0001,1120.9299
305,1632.9999,1127.6696
306,1684.0002,1035.7583
307,1403.0001,1005.76855
308,1508.0,1128.6195
309,1401.9999,1086.1613
310,1434.0,1067.7246
311,1166.0001,953.7796
312,1168.0,1026.3593
313,892.0,953.8692
314,561.0,894.2627
315,510.00003,860.1772
316,549.00006,867.5034
317,923.99994,993.6018
318,1179.0001,1145.0955
319,1203.0,1109.8717
320,1291.0001,1079.0322
321,1693.0001,1075.944
322,1654.0,1077.3743
323,1573.0,1158.5531
324,1623.0001,1164.6138
325,1674.0001,1184.596
326,1687.0001,1148.2869
327,1617.0001,1126.1151
328,1525.0,1126.778
329,1498.0002,1151.2007
330,1486.9999,1068.0474
331,1439.0001,1036.5851
332,1466.0002,1168.852
333,1425.0,1132.687
334,1464.0002,1137.575
335,1323.9999,1008.77435
336,1465.0001,1150.0775
337,1424.0002,1113.3937
338,1352.0,1046.3944
339,1359.0,1005.2257
340,1413.0,1000.1206
341,1647.0,1089.2122
342,1541.0001,1229.6919
343,1466.0002,1178.354
344,1599.0,1156.1721
345,1571.0,1136.3555
346,1626.0,1108.6145
347,1663.0002,1204.4373
348,1627.0002,1195.9489
349,1520.0001,1214.6667
350,1427.0,1172.7612
351,1491.0,1158.9846
352,1651.0001,1158.0856
353,1705.0002,1214.8959
354,1708.9999,1153.4927
355,1685.0,1102.3032
356,1737.0002,1240.549
357,1476.0,1236.521
358,1541.9999,1264.9381
359,1490.0001,1128.1719
360,1435.0001,1244.9491
361,1569.0,1170.2167
362,1503.0001,1094.5038
363,1467.9999,1069.6056
364,1446.0001,1026.3328
365,1513.0001,1054.2499
366,1386.0001,1219.4713
367,1466.0002,1195.5767
368,1274.0001,1182.9435
369,1255.0001,1171.4843
370,1338.0,1144.8864
371,1189.0,1220.5181
372,1069.9999,1211.8121
373,1007.0,1208.0986
374,931.0,1194.9768
375,1139.9999,1153.1707
376,1372.0,1161.7466
377,1411.0,1181.4274
378,1500.0002,1111.8005
379,1415.0,1042.3359
380,1560.9999,1153.1057
381,1507.0001,1138.7924
382,1541.0001,1121.0835
383,1437.0001,1033.8328
384,1166.0001,1051.5287
385,949.0,979.9088
386,911.0,907.0181
387,858.0,891.51227
388,832.0001,877.38354
389,860.0,887.1594
390,919.9999,1048.4957
391,1168.0,1066.7866
392,1315.0,1080.2617
393,1344.0,1076.6194
394,1393.0,1067.6561
395,1522.0001,1119.8855
396,1422.9999,1120.0248
397,1295.0001,1107.2263
398,1284.0,1105.1364
399,1171.0,1077.8855
400,1317.0,1098.5642
401,1331.0001,1097.1506
402,1301.0,1049.5735
403,1232.0,972.4755
404,1401.0001,1073.3726
405,1519.0002,1065.7908
406,1413.0,1026.548
407,1107.9999,955.1538
408,947.0,855.20087
409,646.0,754.38605
410,592.99994,676.64233
411,576.99994,677.0784
412,545.0,634.97955
413,526.0,631.06305
414,531.00006,833.1591
415,795.0,930.46106
416,934.0,976.305
417,1139.9999,995.69464
418,1225.0,1013.65393
419,1380.0,1061.1602
420,1229.0,1070.1616
421,1241.0,1048.893
422,1172.0,1067.5435
423,1165.0,1039.2236
424,1267.0,1046.8447
425,1160.0001,1033.44
426,1227.0,961.5543
427,1397.9999,881.4202
428,1505.9999,974.87463
429,1469.0001,973.46857
430,1415.0,888.75726
431,1200.9999,815.79803
432,868.0001,908.0208
433,677.00006,840.1773
434,572.0,781.79034
435,411.99997,773.2029
436,550.00006,783.5074
437,951.0,950.1307
438,1208.0,1078.2289
439,1332.0,1053.2354
440,1314.0001,1037.8422
441,1373.0,1034.8314
442,1485.0002,1043.3236
443,1522.9999,1123.7584
444,1312.0001,1130.1199
445,1097.0,1127.2211
446,988.0,1129.663
447,1067.0,1101.7002
448,1272.9999,1123.0043
449,1291.9999,1151.2737
450,1139.0,1098.2117
451,1206.0,1079.6311
452,1250.0,1213.0916
453,1401.0001,1219.8792
454,1566.0001,1233.0148
455,1424.0002,1106.6641
456,1189.0,1121.0725
457,1128.0001,1117.0952
458,997.00006,1045.707
459,899.00006,1035.3163
460,991.9999,1044.5088
461,1109.0001,1134.9479
462,1455.0,1233.5371
463,1371.0,1166.3042
464,1239.0,1106.8488
465,1166.0001,1089.7374
466,1329.9999,1069.9838
467,1376.0,1119.6528
468,1613.0001,1108.4686
469,1648.0002,1131.4889
470,1604.0001,1087.212
471,1558.0001,1090.156
472,1388.0001,1125.8661
473,1455.0,1176.6006
474,1549.0001,1162.1056
475,1603.0,1136.6447
476,1627.0002,1254.6987
477,1522.0001,1272.7556
478,1493.0,1325.0156
479,1496.0002,1219.8274
480,1321.0,1259.0209
481,1317.0,1185.1437
482,1251.9999,1116.521
483,1155.0,1085.7336
484,1139.9999,1058.9701
485,1187.0,1117.6031
486,1342.0,1277.7377
487,1466.0002,1223.8417
488,1332.0,1184.7921
489,1191.0,1176.6731
490,1141.0,1153.9983
491,1152.0,1213.4161
492,1315.0,1208.0956
493,1276.0001,1225.053
494,1327.9999,1190.2949
495,1339.0,1158.0642
496,1379.0,1169.7277
497,1531.0,1206.455
498,1483.0002,1117.1896
499,1278.0,1076.756
500,1168.0,1186.5786
501,1135.0,1166.9415
502,1222.0,1179.4957
503,1189.0,1070.63
504,1035.0001,899.3211
505,894.0,791.57025
506,655.0,715.0182
507,582.0,702.08954
508,552.0,688.686
509,702.0,719.94714
510,968.0,908.8501
511,1209.0,981.34937
512,1272.9999,1011.3912
513,1334.0,1018.9988
514,1296.0,1043.2323
515,1346.9999,1095.0887
516,1545.0001,1115.8977
517,1346.0001,1098.0157
518,1265.0,1085.8251
519,1418.9999,1074.5951
520,1456.0001,1096.4701
521,1227.0,1086.855
522,1055.0,993.67377
523,769.0,911.96313
524,880.00006,1018.04474
525,842.0,1015.12585
526,904.00006,970.3954
527,1105.0001,874.2238
528,1165.0,806.556
529,1117.0,728.52594
530,1219.9999,658.4134
531,1171.0,649.3239
532,1327.0001,651.0675
533,1539.0001,712.08844
534,1717.0,898.9853
535,1670.9999,960.1635
536,1386.0001,1025.0812
537,1576.0002,1010.99054
538,1457.0,1027.7982
539,1312.0001,1095.0435
540,1516.0,1100.6111
541,1636.0001,1090.0176
542,1651.0001,1097.595
543,1651.9999,1085.1622
544,1615.0001,1117.569
545,1566.0001,1123.5687
546,1532.0001,1081.9498
547,1388.0001,999.319
548,1452.0001,1106.3522
549,1464.0002,1130.4508
550,1429.9999,1098.8646
551,1344.9999,1001.3351
552,1145.9999,1006.1442
553,890.99994,911.28284
554,674.0,828.332
555,454.00003,821.03375
556,558.99994,801.96783
557,511.00003,806.5782
558,672.0,1002.2206
559,751.00006,1043.6285
560,925.0001,1077.0771
561,942.0001,1079.7051
562,841.0,1082.092
563,837.0,1130.2041
564,908.0001,1144.8839
565,993.00006,1127.8296
566,898.0,1125.5509
567,1038.0,1095.7429
568,1128.0001,1129.2921
569,961.0001,1112.8003
570,995.00006,1037.9976
571,1052.0001,962.1642
572,1242.0,1049.9414
573,1173.0,1053.0637
574,1009.00006,994.77673
575,834.0001,906.9847
576,757.0,730.72955
577,658.0,682.59076
578,664.0,610.3272
579,580.0,615.26825
580,476.00006,604.72015
581,560.0,653.8693
582,608.0,830.9636
583,917.00006,900.9564
584,1133.0,972.34686
585,1408.0,967.39844
586,1599.0,967.82184
587,1563.0,1038.4481
588,1566.0001,1025.8469
589,1551.0001,1028.0525
590,1445.0002,1059.2761
591,1467.0001,1040.8938
592,1525.0,1057.3702
593,1590.0,1087.2899
594,1472.0,1055.6688
595,1495.0,979.3495
596,1466.0002,1086.6802
597,1429.9999,1128.4084
598,1405.0001,1062.8435
599,1253.9999,1000.47015
600,1371.0,1104.413
601,1270.0,1052.4056
602,1234.9999,973.1804
603,1136.0,935.64777
604,1150.0,931.2065
605,1133.0,1056.1488
606,1420.0001,1206.6176
607,1304.0,1172.1818
608,1242.0,1144.1047
609,1352.0,1135.8413
610,1447.0002,1128.863
611,1382.9999,1212.1825
612,1305.0,1228.3683
613,1342.9999,1232.3458
614,1365.9999,1194.5444
615,1420.0001,1187.483
616,1359.0,1181.5225
617,1244.0,1271.744
618,1426.0002,1178.0607
619,1369.0001,1114.561
620,1382.9999,1251.1255
621,1249.0,1295.5437
622,1251.9999,1331.9327
623,1054.0001,1182.7496
624,878.0,957.01636
625,737.0,908.29065
626,514.00006,854.44305
627,498.0,833.9112
628,440.00006,873.7003
629,616.0,994.0997
630,767.0,1100.6627
631,1113.0,1053.745
632,1327.0001,1045.2714
633,1332.0,1027.0189
634,1409.0,1011.327
635,1488.0001,1081.0109
636,1166.0001,1077.9188
637,1318.0,1090.2745
638,1263.0,1070.4884
639,1379.0,1059.8053
640,1405.0001,1099.4114
641,1522.9999,1108.228
642,1599.0,1080.0383
643,1558.0001,1065.9341
644,1458.0001,1181.8258
645,1440.0,1182.6943
646,1251.0,1196.2678
647,1018.0001,1092.0658
648,936.9999,905.15063
649,898.0,838.7538
650,900.00006,780.30786
651,864.00006,755.6688
652,840.0,781.89484
653,940.00006,869.01605
654,1122.0,1017.08563
655,1448.9999,1011.2994
656,1587.0001,1041.4188
657,1484.0001,1031.6792
658,1570.0002,1027.4204
659,1665.0002,1079.7811
660,1659.0001,1096.1144
661,1577.9999,1099.1532
662,1663.0002,1082.1366
663,1582.0,1069.7898
664,1752.0001,1105.5226
665,1731.0001,1086.2479
666,1346.9999,1028.7594
667,1261.0,994.0009
668,1215.9999,1091.7843
669,1257.0001,1081.4126
670,1395.0,1046.9185
671,1422.9999,954.828
672,1447.0002,1035.6246
673,1255.9999,1011.3803
674,1236.9999,937.24084
675,1191.0,914.72424
676,1365.9999,930.0431
677,1588.0,980.7522
678,1532.0001,1105.598
679,1532.0001,1070.0603
680,1505.9999,1076.94
681,1535.0,1057.9266
682,1632.0001,1025.1483
683,1669.0002,1089.668
684,1630.0,1082.8804
685,1499.0,1080.4458
686,1574.0002,1059.9188
687,1496.0002,1058.7161
688,1665.0002,1094.5557
689,1564.0001,1138.558
690,1706.9999,1117.832
691,1565.0,1046.9482
692,1415.0,1154.6215
693,1429.9999,1184.783
694,1493.0,1200.9667
695,1541.0001,1109.4916
696,1618.0,1157.1278
697,1513.0001,1076.9252
698,1342.9999,993.12714
699,1132.0,970.26306
700,997.99994,923.5604
701,1200.9999,909.7892
702,1482.0,1064.6841
703,1617.0001,1082.7017
704,1595.0002,1109.8239
705,1492.0001,1103.564
706,1392.0,1099.3304
707,1332.0,1152.4216
708,1270.0,1157.7732
709,1289.9999,1129.9736
710,1382.9999,1120.2268
711,1431.0001,1084.2213
712,1323.9999,1096.5642
713,1266.0,1109.3872
714,1280.0,1033.8706
715,1255.0001,943.3451
716,1215.9999,1038.0724
717,1044.0,1029.0856
718,932.0,1005.0063
719,895.0,935.5902
720,816.99994,903.3515
721,569.00006,815.63916
722,532.00006,733.99243
723,504.99997,728.48737
724,241.00002,699.67255
725,403.00006,761.9642
726,766.0,955.79047
727,1187.0,1002.4239
728,1358.0,1053.2745
729,1454.0001,1048.4309
730,1420.0001,1056.5312
731,1293.9999,1107.1107
732,1367.0001,1129.1666
733,1365.0001,1117.224
734,1327.9999,1107.5492
735,1206.0,1090.7145
736,1356.0,1105.5936
737,1194.0,1091.6183
738,1165.0,1007.5822
739,885.99994,948.81537
740,927.99994,1037.5299
741,934.0,1037.2512
742,435.0,1003.2791
743,262.99997,908.842
744,368.0,501.73676
745,67.99999,433.3696
746,51.000004,367.34488
747,-89.99998,378.31003
748,-195.00002,374.8922
749,-178.00003,451.8656
750,236.00005,652.6348
751,428.99997,761.6626
752,662.0,859.80927
753,889.0001,895.76416
754,1078.0,921.1433
755,1277.0,919.5098
756,1298.0,947.546
757,1412.0,961.5854
758,1424.0002,967.8751
759,1212.0,971.7326
760,1207.0,994.0647
761,1095.0,934.4093
762,919.00006,851.0052
763,951.0,825.9705
764,1048.0,875.5824
765,1131.0,871.4245
766,1215.9999,751.51227
767,1038.0,708.86865
