,y,yhat
306,139.99998,-8.837369
307,154.00002,-139.33409
308,-40.00001,-261.694
309,0.99997044,-278.60742
310,-267.0,-338.32394
311,-25.999992,-177.25809
312,2.0000134,296.964
313,2.0000134,322.0007
314,2.0000134,289.73825
315,2.0000134,323.18945
316,2.0000134,277.9243
317,2.0000134,372.23993
318,2.0000134,151.61313
319,183.99998,108.10631
320,198.00002,298.4992
321,154.00002,358.3582
322,142.99997,441.31256
323,134.00002,480.5034
324,125.0,481.8917
325,95.000015,533.46356
326,73.000015,459.32022
327,73.000015,381.52994
328,73.000015,310.2743
329,73.000015,161.93619
330,85.00002,8.747931
331,65.00003,-136.03473
332,-215.99998,-215.92651
333,-18.000011,-199.17038
334,-450.0,-237.54074
335,-85.00002,15.827313
336,-259.00003,266.6949
337,-418.0,300.8914
338,-586.0,267.55023
339,-609.0,285.06125
340,-610.0,267.6412
341,-109.0,306.02637
342,-206.0,77.07087
343,-15.999998,-15.584454
344,2.0000134,82.739296
345,-53.999996,95.495804
346,-88.00001,188.92525
347,-274.0,207.86676
348,-26.999998,217.08542
349,2.0000134,265.84
350,2.0000134,258.7569
351,2.0000134,184.99512
352,-234.0,140.36752
353,-159.0,4.413398
354,-334.0,-168.26726
355,-471.00003,-253.58339
356,-587.0,-295.12167
357,-605.0,-243.16887
358,-604.0,-221.11017
359,-605.0,-20.062342
360,-605.0,-436.18668
361,-605.0,-398.14075
362,-605.0,-435.6457
363,-605.0,-364.8313
364,-605.0,-301.16858
365,-282.0,-303.24472
366,-311.0,-380.9697
367,-130.0,-261.3145
368,-99.00001,-104.16515
369,-224.0,-39.511143
370,-262.0,97.00213
371,-247.00002,177.26344
372,-309.0,196.15071
373,-183.99998,215.42924
374,-422.00003,155.39561
375,-555.0,111.78457
376,-509.00003,-14.225753
377,-606.0,-187.17168
378,-472.0,-371.46332
379,-464.0,-360.23486
380,-602.0,-416.95993
381,-610.0,-470.27643
382,-610.0,-495.15857
383,-610.0,-410.3309
384,-611.0,-508.5646
385,-610.0,-503.70193
386,-611.0,-518.4364
387,-611.0,-468.1959
388,-611.0,-442.40836
389,-611.0,-409.27084
390,-310.0,-363.93524
391,-22.000002,-222.3844
392,-53.999996,-59.4545
393,0.99997044,25.454708
394,2.0000134,135.00998
395,2.0000134,211.73824
396,2.0000134,263.93948
397,2.0000134,254.00908
398,2.0000134,176.43793
399,2.0000134,152.4204
400,2.0000134,43.178257
401,2.0000134,-119.82348
402,-489.0,-316.95126
403,-610.0,-314.0842
404,-610.0,-399.68073
405,-610.0,-431.51202
406,-610.0,-468.02783
407,-610.0,-386.82288
408,-595.0,-111.02891
409,-104.0,-4.218372
410,2.0000134,-30.235636
411,2.0000134,11.2887745
412,2.0000134,5.055253
413,2.0000134,98.90821
414,2.0000134,38.438683
415,2.0000134,128.02106
416,320.00003,262.21277
417,385.0,274.30722
418,344.00003,434.6024
419,266.00003,445.83243
420,262.99997,457.35657
421,262.99997,517.0465
422,305.00003,427.90173
423,306.0,404.7671
424,296.99997,369.1611
425,249.00003,160.66754
426,73.000015,-62.09485
427,-403.0,-243.32913
428,-582.0,-333.28665
429,-229.0,-294.32413
430,-551.0,-321.61642
431,-149.00002,-194.06325
432,0.0,30.785881
433,2.0000134,74.85193
434,2.0000134,56.658886
435,2.0000134,98.712105
436,2.0000134,128.07074
437,213.0,107.89462
438,19.999989,-211.84148
439,2.0000134,-330.68997
440,2.0000134,-208.579
441,2.0000134,-180.70943
442,2.0000134,-102.76594
443,2.0000134,-72.90638
444,2.0000134,-59.877068
445,2.0000134,26.145157
446,2.0000134,11.022198
447,2.0000134,-77.23204
448,2.0000134,-135.74
449,2.0000134,-204.96678
450,2.0000134,-337.63522
451,2.0000134,-404.8344
452,2.0000134,-448.09055
453,2.0000134,-414.2134
454,-163.0,-375.5648
455,122.999985,-166.12589
456,10.999965,355.742
